"","outcome_id","learning_outcome","human_category","model_category","exact_match","Technique","model"
"5306",55,"Apply relevant key concepts in the interpretation of screen and social justice issues;","apply","apply","True","Auto-CoT_APO20","GPT-5"
"5307",56,"demonstrate in an individual summative assessment task the acquisition of a comprehensive understanding of the topics covered by BFF5977.","understand","understand","True","Auto-CoT_APO20","GPT-5"
"5308",57,"Understand key principles in the organisation and funding of health systems.","understand","understand","True","Auto-CoT_APO20","GPT-5"
"5309",58,"demonstrate advanced understanding and application of operations and logistics theory, challenges, methods, tools and frameworks","understand","apply","False","Auto-CoT_APO20","GPT-5"
"5310",59,"Apply knowledge of these physiological systems to determine how they respond to changes in physiological states under normal activity (e.g., exercise) or environmental demands (e.g., living in cold condition;","apply","apply","True","Auto-CoT_APO20","GPT-5"
"5311",60,"assess on-the-job performance to create performance goals and expectations","evaluate","create","False","Auto-CoT_APO20","GPT-5"
"5312",61,"describe how to initiate a project by defining the project goal and identifying the priorities","remember","understand","False","Auto-CoT_APO20","GPT-5"
"5313",62,"develop an improved understanding of how professional policies are formulated in preparation of accounting for various financial accounting issues with particular reference to current practice","understand","understand","True","Auto-CoT_APO20","GPT-5"
"5314",63,"Identify the various determinants of health and describe how these affect health care provision and create inequalities in health.","remember","analyze","False","Auto-CoT_APO20","GPT-5"
"5315",64,"Analyse the natural resources required to support ecosystems, the human impact on these natural resources and ecosystems, and their sustainable management.","analyze","analyze","True","Auto-CoT_APO20","GPT-5"
"5316",65,"understand the basic characteristics of financial accounting, auditing, and managerial accounting","understand","understand","True","Auto-CoT_APO20","GPT-5"
"5317",66,"test for unit roots in univariate time series","analyze","apply","False","Auto-CoT_APO20","GPT-5"
"5318",67,"Evaluate the integral role of retrieval medicine within the broader health care system, identifying all of the factors to be considered when coordinating an aero medical retrieval;","evaluate","evaluate","True","Auto-CoT_APO20","GPT-5"
"5319",68,"Describe the properties of elementary functions by means of tables, graphs and mathematical expressions;","understand","understand","True","Auto-CoT_APO20","GPT-5"
"5320",69,"perform ultra-high resolution materials structure analysis using a combination of diffraction techniques","analyze","apply","False","Auto-CoT_APO20","GPT-5"
"5321",70,"Assess the quality of evidence derived from nursing and midwifery research literature.","evaluate","evaluate","True","Auto-CoT_APO20","GPT-5"
"5322",71,"Discuss a range of behavioural, social and cultural, environmental and political determinants that create health and cause ill-health and inequalities;","understand","analyze","False","Auto-CoT_APO20","GPT-5"
"5323",72,"Develop professional competence in written, verbal and graphic communication skills;","create","create","True","Auto-CoT_APO20","GPT-5"
"5324",73,"Evaluate best sources of knowledge for practical information needs.","evaluate","evaluate","True","Auto-CoT_APO20","GPT-5"
"5325",74,"Demonstrate advanced airway management skills including drug facilitated intubation.","apply","apply","True","Auto-CoT_APO20","GPT-5"
"5326",75,"Debate and critically analyse the treatment of indigenous rights in Australia, Canada, New Zealand and United States;","analyze","evaluate","False","Auto-CoT_APO20","GPT-5"
"5327",76,"Categorise major techniques and approaches to software verification: theorem proving, model checking and model-based testing;","create","analyze","False","Auto-CoT_APO20","GPT-5"
"5328",77,"Use practical skills to computationally model astrophysical systems.","apply","apply","True","Auto-CoT_APO20","GPT-5"
"5329",78,"Knowledge of the important components of experimental design","remember","remember","True","Auto-CoT_APO20","GPT-5"
"5330",79,"Outline and analyse how the cardiovascular, respiratory, sensory and endocrine systems respond to exercise in normal and extreme environments;","analyze","analyze","True","Auto-CoT_APO20","GPT-5"
"5331",80,"Peer review the work of other students and receive constructive feedback.","evaluate","evaluate","True","Auto-CoT_APO20","GPT-5"
"5332",81,"demonstrate a nuanced understanding of the complex and multifaceted issues that influence educational policy-making and leadership across national and international dimensions such as gender, economics, politics, and culture","understand","understand","True","Auto-CoT_APO20","GPT-5"
"5333",82,"Have a thorough understanding of the methods, capabilities and applications of electron microscopy for the characterization of advanced materials.","understand","understand","True","Auto-CoT_APO20","GPT-5"
"5334",83,"Locate, assess, and analyse historical evidence and debates;","analyze","evaluate","False","Auto-CoT_APO20","GPT-5"
"5335",84,"critically analyse moderation approaches for ethically maintaining and managing a safe digital community;","analyze","evaluate","False","Auto-CoT_APO20","GPT-5"
"5336",85,"Describe the historical and contemporary issues that influence Human Services practice","understand","understand","True","Auto-CoT_APO20","GPT-5"
"5337",86,"Distinguish between employees and other kinds of workers and critically evaluate the implications of the distinction for workers and employers;","evaluate","evaluate","True","Auto-CoT_APO20","GPT-5"
"5338",87,"Identify methods used for genetic diagnosis and screening of pre-implantation embryos","remember","remember","True","Auto-CoT_APO20","GPT-5"
"5339",88,"Explain changing delivery platforms for television and the ways contemporary television seeks new audiences;","understand","understand","True","Auto-CoT_APO20","GPT-5"
"5340",89,"Implement strategies to empower consumers and carers, service providers and community leaders, to determine and set priorities for change, facilitate decision making and advocate service options through the sharing of resources in a mutual educational process.","apply","apply","True","Auto-CoT_APO20","GPT-5"
"5341",90,"Be able to critically reflect on their and others performance during the production process","analyze","evaluate","False","Auto-CoT_APO20","GPT-5"
"5342",91,"compare and contrast perspectives within theoretical debates about the classification of certain actions as crime;","evaluate","analyze","False","Auto-CoT_APO20","GPT-5"
"5343",92,"Reflect effectively on the making process and the value of trial and error","analyze","evaluate","False","Auto-CoT_APO20","GPT-5"
"5344",93,"Generate and present respectful scholarship that is informed by Indigenous and non-Indigenous perspectives on racialised inequality within the criminal justice system.","create","create","True","Auto-CoT_APO20","GPT-5"
